Table Name,State Code,District Code,Town Code,Total/ Rural/ Urban,Area Name,Age-Group,Total - Persons,Total - Males,Total - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational Level - Literate without Educational Level Persons,Educational Level - Literate without Educational Level Males,Educational Level - Literate without Educational Level Females,Educational Level - Below Primary Persons,Educational Level - Below Primary Males,Educational Level - Below Primary Females,Educational Level - Primary Persons,Educational Level - Primary Males,Educational Level - Primary Females,Educational Level - Middle Persons,Educational Level - Middle Males,Educational Level - Middle Females,Educational Level - Matric/Secondary Persons,Educational Level - Matric/Secondary Males,Educational Level - Matric/Secondary Females,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Persons,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Males,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Females,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Graduate & Above Persons,Educational Level - Graduate & Above Males,Educational Level - Graduate & Above Females,Unclassified - Persons,Unclassified - Males,Unclassified - Females
C2308,29,15,41508000,Urban,Shimoga (CMC),17,5170,2639,2531,229,124,105,4941,2515,2426,18,8,10,239,157,82,763,445,318,733,418,315,3188,1487,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),18,7994,4097,3897,693,332,361,7301,3765,3536,55,34,21,449,271,178,1412,781,631,1059,575,484,2082,1055,1027,2099,962,1137,16,12,4,129,75,54,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),19,5122,2649,2473,299,135,164,4823,2514,2309,34,18,16,199,116,83,734,404,330,609,347,262,1189,598,591,1880,933,947,24,13,11,154,85,69,0,0,0,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),20-24,28292,14601,13691,2658,1036,1622,25634,13565,12069,182,84,98,1339,782,557,4296,2282,2014,3362,1967,1395,6100,3157,2943,5044,2490,2554,124,91,33,817,546,271,4369,2165,2204,1,1,0
C2308,29,15,41508000,Urban,Shimoga (CMC),25-29,25511,12399,13112,3749,1300,2449,21762,11099,10663,192,98,94,1492,709,783,4134,1926,2208,2640,1333,1307,5295,2689,2606,2472,1206,1266,92,69,23,672,482,190,4773,2587,2186,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),30-34,21232,10836,10396,3655,1373,2282,17577,9463,8114,143,76,67,1388,703,685,3626,1795,1831,1836,1000,836,4271,2175,2096,1747,955,792,75,63,12,529,392,137,3962,2304,1658,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),35-39,22102,11003,11099,4981,1882,3099,17121,9121,8000,153,75,78,1650,781,869,4234,1953,2281,1559,816,743,3931,1970,1961,1449,808,641,46,40,6,379,254,125,3720,2424,1296,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),40-44,17095,9213,7882,3737,1593,2144,13358,7620,5738,111,58,53,1339,678,661,3148,1576,1572,1136,632,504,3218,1675,1543,1044,612,432,39,38,1,232,163,69,3091,2188,903,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),45-49,15448,8172,7276,3598,1339,2259,11850,6833,5017,126,61,65,1306,585,721,2787,1323,1464,1007,556,451,2852,1525,1327,890,571,319,18,16,2,191,130,61,2673,2066,607,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),50-54,11313,6159,5154,2907,1064,1843,8406,5095,3311,91,45,46,1075,491,584,1936,937,999,692,377,315,2090,1177,913,574,414,160,32,31,1,194,153,41,1722,1470,252,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),55-59,7439,3839,3600,2068,655,1413,5371,3184,2187,67,35,32,800,333,467,1384,644,740,539,258,281,1211,756,455,281,230,51,32,31,1,183,139,44,874,758,116,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),60-64,6769,3399,3370,2470,770,1700,4299,2629,1670,63,32,31,810,386,424,1200,587,613,388,196,192,961,643,318,179,154,25,26,25,1,146,126,20,526,480,46,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),65-69,4392,2124,2268,1629,447,1182,2763,1677,1086,40,15,25,566,239,327,754,365,389,269,137,132,589,427,162,121,107,14,13,13,0,82,69,13,329,305,24,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),70-74,3239,1642,1597,1331,426,905,1908,1216,692,50,17,33,450,206,244,544,290,254,166,107,59,405,331,74,67,62,5,6,5,1,41,33,8,179,165,14,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),75-79,1496,689,807,602,155,447,894,534,360,19,6,13,230,92,138,267,143,124,96,62,34,173,138,35,28,23,5,3,3,0,21,19,2,57,48,9,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),80+,1679,722,957,831,198,633,848,524,324,29,9,20,262,108,154,241,137,104,74,61,13,153,135,18,19,17,2,2,2,0,11,9,2,57,46,11,0,0,0
C2308,29,15,41508000,Urban,Shimoga (CMC),Age not stated,173,101,72,125,71,54,48,30,18,24,16,8,4,1,3,9,5,4,4,3,1,5,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),All ages,160662,81351,79311,43481,17520,25961,117181,63831,53350,578,309,269,18225,9156,9069,29076,14389,14687,18792,9884,8908,25990,14478,11512,9285,4948,4337,361,302,59,4015,3429,586,10859,6936,3923,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),0-6,17275,8881,8394,17275,8881,8394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),7,2573,1293,1280,527,268,259,2046,1025,1021,2,1,1,2044,1024,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),8,3086,1565,1521,213,106,107,2873,1459,1414,2,1,1,2871,1458,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),9,2854,1425,1429,90,41,49,2764,1384,1380,0,0,0,2604,1308,1296,160,76,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),10,3831,1944,1887,130,57,73,3701,1887,1814,4,3,1,2506,1335,1171,1191,549,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),11,2969,1508,1461,74,29,45,2895,1479,1416,1,1,0,786,451,335,2108,1027,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),12,3811,1897,1914,155,83,72,3656,1814,1842,3,3,0,340,190,150,3096,1527,1569,217,94,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),13,3349,1675,1674,104,49,55,3245,1626,1619,2,1,1,144,81,63,2213,1165,1048,886,379,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),14,3408,1693,1715,133,56,77,3275,1637,1638,3,2,1,139,79,60,1100,600,500,2033,956,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),15,3292,1704,1588,151,79,72,3141,1625,1516,3,2,1,118,72,46,546,306,240,1814,942,872,660,303,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),16,3690,1896,1794,192,93,99,3498,1803,1695,2,0,2,136,75,61,519,323,196,1178,623,555,1663,782,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),17,3228,1641,1587,121,61,60,3107,1580,1527,3,1,2,77,47,30,391,217,174,608,329,279,2028,986,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),18,4841,2415,2426,378,155,223,4463,2260,2203,12,4,8,176,99,77,653,338,315,870,467,403,1484,768,716,1063,438,625,11,5,6,194,141,53,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),19,3050,1530,1520,183,58,125,2867,1472,1395,5,4,1,106,57,49,361,181,180,466,252,214,840,441,399,933,423,510,8,6,2,148,108,40,0,0,0,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),20-24,16988,8766,8222,1517,519,998,15471,8247,7224,77,41,36,611,339,272,2228,1140,1088,2607,1453,1154,3809,2066,1743,2948,1414,1534,100,72,28,805,625,180,2286,1097,1189,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),25-29,14241,7227,7014,2183,719,1464,12058,6508,5550,65,33,32,656,290,366,2290,1062,1228,2014,1096,918,3143,1656,1487,1315,736,579,52,42,10,401,328,73,2122,1265,857,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),30-34,11326,5615,5711,2200,753,1447,9126,4862,4264,53,30,23,618,258,360,2051,958,1093,1486,789,697,2402,1314,1088,801,432,369,29,22,7,297,235,62,1389,824,565,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),35-39,12468,5858,6610,3138,994,2144,9330,4864,4466,58,23,35,780,340,440,2495,1122,1373,1350,690,660,2392,1254,1138,624,370,254,12,12,0,257,209,48,1362,844,518,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),40-44,10655,5260,5395,2566,900,1666,8089,4360,3729,45,23,22,719,324,395,2041,878,1163,985,476,509,2191,1156,1035,525,315,210,22,21,1,291,250,41,1270,917,353,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),45-49,10301,5255,5046,2650,836,1814,7651,4419,3232,47,26,21,672,283,389,1912,841,1071,823,431,392,2180,1282,898,493,337,156,30,27,3,423,391,32,1071,801,270,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),50-54,8145,4788,3357,2338,673,1665,5807,4115,1692,41,28,13,542,264,278,1244,667,577,549,318,231,1551,1157,394,353,276,77,47,47,0,709,685,24,771,673,98,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),55-59,4716,2539,2177,1750,490,1260,2966,2049,917,32,21,11,396,184,212,765,416,349,329,203,126,656,502,154,119,108,11,39,37,2,307,291,16,323,287,36,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),60-64,4015,1998,2017,1914,611,1303,2101,1387,714,49,26,23,398,193,205,684,392,292,244,158,86,422,341,81,46,43,3,3,3,0,113,104,9,142,127,15,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),65-69,2442,1170,1272,1194,359,835,1248,811,437,22,11,11,274,136,138,416,246,170,155,101,54,266,218,48,19,16,3,5,5,0,39,35,4,52,43,9,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),70-74,2041,893,1148,1121,287,834,920,606,314,14,7,7,248,136,112,311,183,128,94,62,32,172,148,24,21,19,2,1,1,0,15,12,3,44,38,6,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),75-79,913,438,475,469,158,311,444,280,164,13,5,8,115,61,54,171,98,73,44,34,10,72,59,13,9,6,3,0,0,0,8,7,1,12,10,2,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),80+,1069,437,632,662,180,482,407,257,150,11,6,5,144,69,75,126,77,49,37,30,7,54,44,10,13,12,1,2,2,0,7,7,0,13,10,3,0,0,0
C2308,29,15,41509000,Urban,Bhadravati (CMC),Age not stated,85,40,45,53,25,28,32,15,17,9,6,3,5,3,2,4,0,4,3,1,2,5,1,4,3,3,0,0,0,0,1,1,0,2,0,2,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),All ages,113112,55893,57219,18799,7740,11059,94313,48153,46160,710,341,369,14883,7152,7731,21685,10591,11094,9859,5214,4645,18913,9627,9286,11806,5910,5896,131,108,23,1414,767,647,14910,8443,6467,2,0,2
C2308,29,16,41603000,Urban,Udupi (CMC),0-6,10035,5131,4904,10035,5131,4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),7,1556,771,785,163,83,80,1393,688,705,12,6,6,1381,682,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),8,1675,852,823,65,36,29,1610,816,794,7,4,3,1603,812,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),9,1677,848,829,30,15,15,1647,833,814,2,1,1,1570,800,770,75,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),10,2031,1027,1004,52,16,36,1979,1011,968,5,3,2,1521,800,721,453,208,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),11,1604,813,791,23,8,15,1581,805,776,3,1,2,435,234,201,1143,570,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),12,2045,1024,1021,44,21,23,2001,1003,998,6,3,3,250,143,107,1666,815,851,79,42,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),13,1923,932,991,36,18,18,1887,914,973,3,2,1,103,54,49,1322,654,668,459,204,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),14,2016,1003,1013,43,20,23,1973,983,990,3,1,2,64,31,33,673,391,282,1233,560,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),15,1930,992,938,43,24,19,1887,968,919,6,1,5,72,39,33,323,194,129,1140,599,541,346,135,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),16,2143,1063,1080,47,20,27,2096,1043,1053,7,4,3,76,41,35,247,142,105,629,356,273,1137,500,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),17,2021,990,1031,32,14,18,1989,976,1013,5,1,4,70,31,39,190,109,81,231,150,81,1493,685,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),18,2948,1402,1546,88,28,60,2860,1374,1486,14,3,11,99,54,45,357,196,161,306,180,126,802,429,373,1218,480,738,3,3,0,61,29,32,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),19,2426,1154,1272,42,21,21,2384,1133,1251,14,4,10,62,37,25,244,132,112,233,150,83,444,249,195,1280,525,755,4,4,0,103,32,71,0,0,0,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),20-24,13498,6730,6768,338,126,212,13160,6604,6556,119,68,51,482,241,241,1703,841,862,1144,682,462,2621,1391,1230,3768,1931,1837,27,21,6,397,182,215,2897,1247,1650,2,0,2
C2308,29,16,41603000,Urban,Udupi (CMC),25-29,10874,5293,5581,449,141,308,10425,5152,5273,77,39,38,699,298,401,1839,871,968,993,577,416,2344,1184,1160,1486,737,749,24,17,7,231,140,91,2732,1289,1443,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),30-34,8821,4441,4380,534,191,343,8287,4250,4037,67,31,36,693,310,383,1687,812,875,639,372,267,1951,1059,892,1045,528,517,9,8,1,165,106,59,2031,1024,1007,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),35-39,8777,4306,4471,733,241,492,8044,4065,3979,70,36,34,923,386,537,1888,913,975,496,269,227,1835,953,882,835,432,403,15,11,4,117,69,48,1865,996,869,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),40-44,7244,3643,3601,635,202,433,6609,3441,3168,55,21,34,774,340,434,1592,806,786,345,182,163,1439,667,772,703,373,330,9,6,3,78,47,31,1614,999,615,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),45-49,6905,3479,3426,749,214,535,6156,3265,2891,53,29,24,850,387,463,1560,746,814,335,179,156,1251,566,685,598,325,273,12,11,1,76,43,33,1421,979,442,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),50-54,5714,2905,2809,765,194,571,4949,2711,2238,35,25,10,706,330,376,1270,596,674,406,198,208,1033,478,555,398,232,166,13,12,1,56,40,16,1032,800,232,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),55-59,4194,2040,2154,775,218,557,3419,1822,1597,27,10,17,611,276,335,966,449,517,313,133,180,722,363,359,201,132,69,3,3,0,47,31,16,529,425,104,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),60-64,3767,1842,1925,856,228,628,2911,1614,1297,35,16,19,526,251,275,845,404,441,338,127,211,607,354,253,137,110,27,1,1,0,37,21,16,385,330,55,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),65-69,2825,1325,1500,760,190,570,2065,1135,930,26,6,20,461,218,243,628,269,359,221,99,122,430,290,140,61,51,10,4,4,0,22,9,13,212,189,23,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),70-74,2080,910,1170,625,163,462,1455,747,708,20,9,11,372,164,208,528,222,306,154,69,85,238,164,74,35,27,8,4,4,0,14,10,4,90,78,12,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),75-79,1152,499,653,364,78,286,788,421,367,15,6,9,229,101,128,265,120,145,94,48,46,115,89,26,17,12,5,1,1,0,5,4,1,47,40,7,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),80+,1181,455,726,447,88,359,734,367,367,17,8,9,250,91,159,219,99,120,69,38,31,104,71,33,19,12,7,2,2,0,5,4,1,49,42,7,0,0,0
C2308,29,16,41603000,Urban,Udupi (CMC),Age not stated,50,23,27,26,11,15,24,12,12,7,3,4,1,1,0,2,0,2,2,0,2,1,0,1,5,3,2,0,0,0,0,0,0,6,5,1,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),All ages,101251,51694,49557,24429,10582,13847,76822,41112,35710,555,293,262,12240,6248,5992,19481,9884,9597,10847,5674,5173,15874,8402,7472,7243,3859,3384,261,221,40,1276,872,404,9044,5658,3386,1,1,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),0-6,11706,6001,5705,11706,6001,5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),7,1828,944,884,316,163,153,1512,781,731,8,7,1,1504,774,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),8,2093,1054,1039,157,73,84,1936,981,955,6,2,4,1930,979,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),9,1734,858,876,82,40,42,1652,818,834,2,1,1,1517,759,758,133,58,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),10,2551,1275,1276,110,53,57,2441,1222,1219,6,2,4,1559,811,748,876,409,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),11,1997,985,1012,38,19,19,1959,966,993,2,2,0,527,298,229,1430,666,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),12,2585,1312,1273,90,52,38,2495,1260,1235,6,3,3,277,163,114,2000,1013,987,212,81,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),13,2177,1096,1081,69,33,36,2108,1063,1045,1,1,0,111,77,34,1352,701,651,644,284,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),14,2348,1171,1177,85,42,43,2263,1129,1134,5,5,0,93,64,29,809,465,344,1356,595,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),15,2128,1139,989,108,64,44,2020,1075,945,1,1,0,73,54,19,392,241,151,1097,563,534,457,216,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),16,2293,1154,1139,109,55,54,2184,1099,1085,5,2,3,103,66,37,367,213,154,688,363,325,1021,455,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),17,1974,993,981,69,40,29,1905,953,952,10,7,3,62,40,22,289,166,123,323,178,145,1221,562,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),18,3054,1554,1500,188,81,107,2866,1473,1393,15,11,4,120,76,44,480,270,210,472,286,186,876,420,456,816,345,471,14,14,0,73,51,22,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),19,1869,962,907,102,52,50,1767,910,857,11,8,3,70,54,16,251,147,104,259,141,118,423,221,202,683,289,394,8,5,3,62,45,17,0,0,0,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),20-24,10812,5595,5217,909,359,550,9903,5236,4667,75,37,38,434,231,203,1701,900,801,1392,801,591,2235,1176,1059,2165,1109,1056,73,62,11,365,259,106,1462,660,802,1,1,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),25-29,9557,4565,4992,1226,436,790,8331,4129,4202,67,32,35,520,233,287,1709,794,915,1095,584,511,1934,925,1009,1055,522,533,62,47,15,225,157,68,1664,835,829,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),30-34,7976,4003,3973,1229,458,771,6747,3545,3202,41,22,19,476,229,247,1432,694,738,814,415,399,1676,867,809,683,373,310,47,43,4,153,99,54,1425,803,622,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),35-39,8258,4136,4122,1497,556,941,6761,3580,3181,53,26,27,605,271,334,1725,813,912,728,368,360,1561,784,777,570,331,239,16,14,2,127,81,46,1376,892,484,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),40-44,6471,3518,2953,1182,442,740,5289,3076,2213,36,14,22,492,242,250,1161,592,569,536,309,227,1373,762,611,433,261,172,14,11,3,74,41,33,1170,844,326,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),45-49,5662,3134,2528,1216,430,786,4446,2704,1742,44,23,21,414,187,227,1091,543,548,439,245,194,1113,673,440,367,252,115,4,4,0,76,49,27,898,728,170,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),50-54,3876,2189,1687,909,284,625,2967,1905,1062,35,21,14,333,160,173,724,374,350,270,149,121,766,506,260,241,184,57,8,6,2,51,39,12,539,466,73,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),55-59,2394,1250,1144,687,192,495,1707,1058,649,21,10,11,246,115,131,486,243,243,148,90,58,433,285,148,103,89,14,6,6,0,31,24,7,233,196,37,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),60-64,2183,1074,1109,807,244,563,1376,830,546,27,15,12,246,110,136,399,213,186,144,79,65,346,234,112,62,51,11,5,5,0,20,12,8,127,111,16,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),65-69,1372,647,725,495,135,360,877,512,365,21,7,14,179,85,94,292,152,140,90,62,28,195,127,68,33,26,7,1,1,0,7,6,1,59,46,13,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),70-74,1109,506,603,471,136,335,638,370,268,20,8,12,175,79,96,184,93,91,62,36,26,119,87,32,20,18,2,1,1,0,8,6,2,49,42,7,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),75-79,533,258,275,219,51,168,314,207,107,14,9,5,68,39,29,102,61,41,34,21,13,65,53,12,7,4,3,1,1,0,3,2,1,20,17,3,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),80+,636,284,352,315,77,238,321,207,114,6,4,2,101,49,52,88,60,28,41,22,19,58,48,10,5,5,0,1,1,0,1,1,0,20,17,3,0,0,0
C2308,29,17,41707000,Urban,Chikmagalur (CMC),Age not stated,75,37,38,38,14,24,37,23,14,17,13,4,5,3,2,8,3,5,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),All ages,248929,129273,119656,64385,28373,36012,184544,100900,83644,1655,871,784,28602,14562,14040,40354,19835,20519,21500,10994,10506,39961,20696,19265,19872,11690,8182,682,571,111,5707,4250,1457,26211,17431,8780,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),0-6,28675,14702,13973,28675,14702,13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),7,4344,2195,2149,1023,518,505,3321,1677,1644,21,14,7,3300,1663,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),8,5238,2620,2618,561,284,277,4677,2336,2341,16,9,7,4661,2327,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),9,4568,2337,2231,283,135,148,4285,2202,2083,8,4,4,4003,2091,1912,274,107,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),10,6158,3218,2940,441,234,207,5717,2984,2733,17,12,5,3679,1999,1680,2021,973,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),11,4430,2218,2212,195,108,87,4235,2110,2125,8,6,2,1090,618,472,3137,1486,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),12,6034,3050,2984,395,223,172,5639,2827,2812,15,10,5,555,323,232,4628,2299,2329,441,195,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),13,5010,2509,2501,250,126,124,4760,2383,2377,16,7,9,238,140,98,3015,1549,1466,1491,687,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,18,41806000,Urban,Tumkur (CMC),14,5298,2776,2522,307,173,134,4991,2603,2388,16,10,6,226,142,84,1521,836,685,3228,1615,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
